symbol,name,action,category,strategy,confidence,latest_close,support,resistance,target,stoploss,buy_zone,date,rsi,bb_upper,bb_lower,rationale,fundamentals_score,fundamentals_label,fundamentals_details,status,closed_at,days_to_target
AAREYDRUGS,AAREYDRUGS,SELL,Stocks,bollinger_rsi,0.793,89.0,57.5,89.78,85.55,91.67,,2025-10-21,69.55,90.24,75.87,RSI overbought or price at/above Bollinger upper band,0.54,Better,"{""yf_symbol"":""AAREYDRUGS.NS"",""trailingPE"":60.986393,""forwardPE"":null,""priceToBook"":1.8161744,""marketCap"":2541963520,""epsTrailingTwelveMonths"":1.47,""totalRevenue"":4492397056,""fetched_at"":""2025-10-20T15:33:29.433717+00:00""}",TARGET_HIT,2025-10-21,0.0
AARTECH,AARTECH,SELL,Stocks,bollinger_rsi,0.79,59.34999847412109,51.01,66.49,57.05,61.13,,2025-10-21,63.47,58.24,49.2,RSI overbought or price at/above Bollinger upper band,0.36,Bad,"{""yf_symbol"":""AARTECH.NS"",""trailingPE"":79.945946,""forwardPE"":null,""priceToBook"":6.14841,""marketCap"":1879535488,""epsTrailingTwelveMonths"":0.74,""totalRevenue"":340791008,""fetched_at"":""2025-10-20T15:33:29.636024+00:00""}",TARGET_HIT,2025-10-21,0.0
AARTIPHARM,AARTIPHARM,SELL,Stocks,bollinger_rsi,0.543,846.9000244140625,740.8,946.1,820.4,872.31,,2025-10-21,49.57,862.91,808.33,RSI overbought or price at/above Bollinger upper band,0.62,Better,"{""yf_symbol"":""AARTIPHARM.NS"",""trailingPE"":28.845367,""forwardPE"":null,""priceToBook"":3.8561714,""marketCap"":76769198080,""epsTrailingTwelveMonths"":29.36,""totalRevenue"":19457720320,""fetched_at"":""2025-10-21T19:08:21.215065+00:00""}",TARGET_HIT,2025-10-21,0.0
AARTISURF,AARTISURF,BUY,Stocks,bollinger_rsi,0.468,490.5499877929688,445.9,510.0,504.8,475.83,,2025-10-21,62.81,485.63,446.71,RSI oversold or price at/lower Bollinger band,0.74,Better,"{""yf_symbol"":""AARTISURF.NS"",""trailingPE"":26.600222,""forwardPE"":null,""priceToBook"":1.745519,""marketCap"":4063460864,""epsTrailingTwelveMonths"":18.06,""totalRevenue"":7315756032,""fetched_at"":""2025-10-20T15:33:29.827813+00:00""}",,,
AARVI,AARVI,BUY,Stocks,bollinger_rsi,0.791,119.95999908447266,96.99,137.9,124.61,116.36,,2025-10-21,46.38,126.66,117.7,RSI oversold or price at/lower Bollinger band,0.8400000000000001,Best,"{""yf_symbol"":""AARVI.NS"",""trailingPE"":15.122919,""forwardPE"":null,""priceToBook"":1.3958188,""marketCap"":1749291776,""epsTrailingTwelveMonths"":7.81,""totalRevenue"":5483573760,""fetched_at"":""2025-10-20T15:33:30.217530+00:00""}",,,
ABCOTS,ABCOTS,BUY,Stocks,bollinger_rsi,0.78,410.0499877929688,370.1,504.0,425.8,397.75,,2025-10-21,45.93,468.11,392.79,RSI oversold or price at/lower Bollinger band,0.36,Bad,"{""yf_symbol"":""ABCOTS.NS"",""trailingPE"":49.17883,""forwardPE"":null,""priceToBook"":6.13597,""marketCap"":6795984384,""epsTrailingTwelveMonths"":8.22,""totalRevenue"":2981761024,""fetched_at"":""2025-10-20T15:33:30.427675+00:00""}",,,
ABDL,ABDL,STRONG SELL,Stocks,bollinger_rsi,0.987,603.6500244140625,485.7,609.4,576.72,621.76,,2025-10-21,72.43,586.28,496.91,RSI overbought and price at/above Bollinger upper band,0.36,Bad,"{""yf_symbol"":""ABDL.NS"",""trailingPE"":65.86169,""forwardPE"":48.11619,""priceToBook"":10.531373,""marketCap"":162483634176,""epsTrailingTwelveMonths"":8.82,""totalRevenue"":36851097600,""fetched_at"":""2025-10-20T15:33:30.641440+00:00""}",TARGET_HIT,2025-10-21,0.0
ABINFRA,ABINFRA,BUY,Stocks,bollinger_rsi,0.799,18.1200008392334,17.8,22.5,18.83,17.58,,2025-10-21,36.54,20.47,18.1,RSI oversold or price at/lower Bollinger band,0.36,Bad,"{""yf_symbol"":""ABINFRA.NS"",""trailingPE"":46.649998,""forwardPE"":null,""priceToBook"":8.127177,""marketCap"":11919809536,""epsTrailingTwelveMonths"":0.4,""totalRevenue"":2545816064,""fetched_at"":""2025-10-20T15:33:30.847723+00:00""}",,,
ABSLAMC,ABSLAMC,SELL,Stocks,bollinger_rsi,0.792,870.0499877929688,771.05,908.0,836.34,896.15,,2025-10-21,63.36,883.89,766.32,RSI overbought or price at/above Bollinger upper band,0.56,Better,"{""yf_symbol"":""ABSLAMC.NS"",""trailingPE"":25.65625,""forwardPE"":24.850101,""priceToBook"":6.6729364,""marketCap"":248892997632,""epsTrailingTwelveMonths"":33.6,""totalRevenue"":20661399552,""fetched_at"":""2025-10-20T15:33:31.072077+00:00""}",TARGET_HIT,2025-10-21,0.0
ACCELYA,ACCELYA,SELL,Stocks,bollinger_rsi,0.793,1499.800048828125,1369.9,1527.0,1441.6,1544.79,,2025-10-21,63.96,1519.35,1463.52,RSI overbought or price at/above Bollinger upper band,0.66,Better,"{""yf_symbol"":""ACCELYA.NS"",""trailingPE"":17.360806,""forwardPE"":23.958467,""priceToBook"":8.062055,""marketCap"":22391629824,""epsTrailingTwelveMonths"":86.39,""totalRevenue"":5287177216,""fetched_at"":""2025-10-21T19:08:21.833869+00:00""}",TARGET_HIT,2025-10-21,0.0
ACCURACY,ACCURACY,BUY,Stocks,bollinger_rsi,0.783,6.570000171661377,6.35,7.88,6.82,6.37,,2025-10-21,35.77,7.39,6.33,RSI oversold or price at/lower Bollinger band,0.7,Better,"{""yf_symbol"":""ACCURACY.NS"",""trailingPE"":36.72222,""forwardPE"":null,""priceToBook"":0.8449444,""marketCap"":995201600,""epsTrailingTwelveMonths"":0.18,""totalRevenue"":9055710208,""fetched_at"":""2025-10-20T15:33:31.283883+00:00""}",,,
ACEINTEG,ACEINTEG,SELL,Stocks,bollinger_rsi,0.784,24.86000061035156,23.1,29.94,23.9,25.61,,2025-10-21,52.39,25.65,22.95,RSI overbought or price at/above Bollinger upper band,0.59,Better,"{""yf_symbol"":""ACEINTEG.NS"",""trailingPE"":null,""forwardPE"":null,""priceToBook"":1.4805984,""marketCap"":253368000,""epsTrailingTwelveMonths"":-1.87,""totalRevenue"":64700000,""fetched_at"":""2025-10-20T15:33:31.501413+00:00""}",TARGET_HIT,2025-10-21,0.0
ACLGATI,ACLGATI,SELL,Stocks,bollinger_rsi,0.795,61.459999084472656,56.97,65.25,59.07,63.3,,2025-10-21,55.19,62.08,56.83,RSI overbought or price at/above Bollinger upper band,0.54,Better,"{""yf_symbol"":""ACLGATI.NS"",""trailingPE"":53.91228,""forwardPE"":null,""priceToBook"":1.1199796,""marketCap"":9039263744,""epsTrailingTwelveMonths"":1.14,""totalRevenue"":15090499584,""fetched_at"":""2025-10-21T19:08:22.350008+00:00""}",TARGET_HIT,2025-10-21,0.0
ACMESOLAR,ACMESOLAR,SELL,Stocks,bollinger_rsi,0.794,290.3500061035156,265.1,324.3,279.07,299.06,,2025-10-21,53.99,293.46,271.06,RSI overbought or price at/above Bollinger upper band,0.42,Bad,"{""yf_symbol"":""ACMESOLAR.NS"",""trailingPE"":45.941456,""forwardPE"":25.770702,""priceToBook"":3.6934566,""marketCap"":177062051840,""epsTrailingTwelveMonths"":6.32,""totalRevenue"":18192171008,""fetched_at"":""2025-10-21T19:08:23.099156+00:00""}",TARGET_HIT,2025-10-21,0.0
ACUTAAS,ACUTAAS,STRONG SELL,Stocks,bollinger_rsi,0.975,1788.5999755859375,1261.2,1838.0,1709.45,1842.26,,2025-10-21,84.07,1696.94,1239.88,RSI overbought and price at/above Bollinger upper band,0.36,Bad,"{""yf_symbol"":""ACUTAAS.NS"",""trailingPE"":64.130905,""forwardPE"":44.016636,""priceToBook"":10.2182,""marketCap"":144384032768,""epsTrailingTwelveMonths"":27.5,""totalRevenue"":11131999232,""fetched_at"":""2025-10-20T15:33:31.706575+00:00""}",TARGET_HIT,2025-10-21,0.0
ADANIPORTS,ADANIPORTS,SELL,Stocks,bollinger_rsi,0.795,1473.5,1290.5,1490.5,1416.23,1517.7,,2025-10-21,66.2,1486.4,1365.47,RSI overbought or price at/above Bollinger upper band,0.56,Better,"{""yf_symbol"":""ADANIPORTS.NS"",""trailingPE"":28.092684,""forwardPE"":43.895874,""priceToBook"":5.0891027,""marketCap"":3168923811840,""epsTrailingTwelveMonths"":52.22,""totalRevenue"":326451494912,""fetched_at"":""2025-10-20T15:33:31.909639+00:00""}",TARGET_HIT,2025-10-21,0.0
ADANIPOWER,ADANIPOWER,STRONG SELL,Stocks,bollinger_rsi,0.997,170.77999877929688,114.24,182.7,163.11,175.9,,2025-10-21,72.49,169.46,138.09,RSI overbought and price at/above Bollinger upper band,0.56,Better,"{""yf_symbol"":""ADANIPOWER.NS"",""trailingPE"":27.291668,""forwardPE"":-76.367714,""priceToBook"":5.8283997,""marketCap"":3284183547904,""epsTrailingTwelveMonths"":6.24,""totalRevenue"":553566076928,""fetched_at"":""2025-10-20T15:33:32.259882+00:00""}",TARGET_HIT,2025-10-21,0.0
ADOR,ADOR,STRONG SELL,Stocks,bollinger_rsi,0.991,1168.3499755859375,880.0,1260.0,1116.1,1203.4,,2025-10-21,72.68,1192.41,905.97,RSI overbought and price at/above Bollinger upper band,0.42,Bad,"{""yf_symbol"":""ADOR.NS"",""trailingPE"":42.235336,""forwardPE"":17.890625,""priceToBook"":4.0461936,""marketCap"":19971139584,""epsTrailingTwelveMonths"":27.11,""totalRevenue"":11169099776,""fetched_at"":""2025-10-20T15:33:32.477714+00:00""}",TARGET_HIT,2025-10-21,0.0
ADROITINFO,ADROITINFO,SELL,Stocks,bollinger_rsi,0.793,11.510000228881836,9.56,12.2,11.06,11.86,,2025-10-21,63.16,11.66,10.08,RSI overbought or price at/above Bollinger upper band,0.6000000000000001,Better,"{""yf_symbol"":""ADROITINFO.NS"",""trailingPE"":47.416668,""forwardPE"":null,""priceToBook"":0.6300869,""marketCap"":653993472,""epsTrailingTwelveMonths"":0.24,""totalRevenue"":349832000,""fetched_at"":""2025-10-20T15:33:32.702695+00:00""}",TARGET_HIT,2025-10-21,0.0
ADVANIHOTR,ADVANIHOTR,BUY,Stocks,bollinger_rsi,0.796,58.040000915527344,55.7,68.39,60.3,56.3,,2025-10-21,41.87,60.33,57.58,RSI oversold or price at/lower Bollinger band,0.56,Better,"{""yf_symbol"":""ADVANIHOTR.NS"",""trailingPE"":21.360292,""forwardPE"":null,""priceToBook"":6.6015224,""marketCap"":5372520960,""epsTrailingTwelveMonths"":2.72,""totalRevenue"":1052756992,""fetched_at"":""2025-10-20T15:33:33.051711+00:00""}",,,
AEROENTER,AEROENTER,BUY,Stocks,bollinger_rsi,0.799,77.02999877929688,74.91,98.98,80.03,74.72,,2025-10-21,30.87,93.41,76.87,RSI oversold or price at/lower Bollinger band,0.8400000000000001,Best,"{""yf_symbol"":""AEROENTER.NS"",""trailingPE"":11.296512,""forwardPE"":null,""priceToBook"":1.2542766,""marketCap"":8815052800,""epsTrailingTwelveMonths"":6.88,""totalRevenue"":5904049152,""fetched_at"":""2025-10-20T15:33:33.268280+00:00""}",,,
AETHER,AETHER,SELL,Stocks,bollinger_rsi,0.798,758.0,726.45,782.95,728.48,780.74,,2025-10-21,58.49,760.45,735.86,RSI overbought or price at/above Bollinger upper band,0.42,Bad,"{""yf_symbol"":""AETHER.NS"",""trailingPE"":56.787876,""forwardPE"":43.913296,""priceToBook"":4.478967,""marketCap"":99422969856,""epsTrailingTwelveMonths"":13.2,""totalRevenue"":9148109824,""fetched_at"":""2025-10-20T15:33:33.476158+00:00""}",TARGET_HIT,2025-10-21,0.0
AGARWALEYE,AGARWALEYE,STRONG SELL,Stocks,bollinger_rsi,0.988,542.5499877929688,411.1,568.0,518.33,558.83,,2025-10-21,70.43,557.84,458.99,RSI overbought and price at/above Bollinger upper band,0.36,Bad,"{""yf_symbol"":""AGARWALEYE.NS"",""trailingPE"":167.84161,""forwardPE"":97.17562,""priceToBook"":9.145908,""marketCap"":170867785728,""epsTrailingTwelveMonths"":3.22,""totalRevenue"":17949300736,""fetched_at"":""2025-10-20T15:33:33.907864+00:00""}",TARGET_HIT,2025-10-21,0.0
AGI,AGI,BUY,Stocks,bollinger_rsi,0.788,848.8499755859375,808.05,967.0,881.64,823.38,,2025-10-21,46.51,903.67,827.32,RSI oversold or price at/lower Bollinger band,0.78,Best,"{""yf_symbol"":""AGI.NS"",""trailingPE"":15.263941,""forwardPE"":14.638146,""priceToBook"":2.3951747,""marketCap"":53145214976,""epsTrailingTwelveMonths"":53.8,""totalRevenue"":26525519872,""fetched_at"":""2025-10-20T15:33:34.124839+00:00""}",,,
AHLEAST,AHLEAST,SELL,Stocks,bollinger_rsi,0.791,151.83999633789062,142.1,168.0,145.96,156.4,,2025-10-21,50.99,154.64,147.33,RSI overbought or price at/above Bollinger upper band,0.74,Better,"{""yf_symbol"":""AHLEAST.NS"",""trailingPE"":23.075987,""forwardPE"":8.063728,""priceToBook"":1.0779574,""marketCap"":2625571072,""epsTrailingTwelveMonths"":6.58,""totalRevenue"":1155131008,""fetched_at"":""2025-10-21T19:08:23.578774+00:00""}",TARGET_HIT,2025-10-21,0.0
AIRAN,AIRAN,STRONG BUY,Stocks,bollinger_rsi,0.995,22.799999237060547,22.1,29.21,23.82,22.12,,2025-10-21,28.57,26.13,22.47,RSI oversold and price at/lower Bollinger band,0.59,Better,"{""yf_symbol"":""AIRAN.NS"",""trailingPE"":null,""forwardPE"":null,""priceToBook"":1.9581554,""marketCap"":2866708736,""epsTrailingTwelveMonths"":-0.01,""totalRevenue"":1060369024,""fetched_at"":""2025-10-20T15:33:35.127832+00:00""}",,,
AIROLAM,AIROLAM,BUY,Stocks,bollinger_rsi,0.788,106.0,102.1,125.0,110.1,102.82,,2025-10-21,44.73,112.37,103.49,RSI oversold or price at/lower Bollinger band,0.48,Bad,"{""yf_symbol"":""AIROLAM.NS"",""trailingPE"":57.9,""forwardPE"":null,""priceToBook"":2.1369696,""marketCap"":1563508480,""epsTrailingTwelveMonths"":1.8,""totalRevenue"":2156279040,""fetched_at"":""2025-10-20T15:33:35.335879+00:00""}",,,
AJAXENGG,AJAXENGG,BUY,Stocks,bollinger_rsi,0.791,618.7999877929688,609.6,730.1,642.77,600.24,,2025-10-21,37.63,671.14,607.7,RSI oversold or price at/lower Bollinger band,0.56,Better,"{""yf_symbol"":""AJAXENGG.NS"",""trailingPE"":28.727314,""forwardPE"":21.336983,""priceToBook"":6.103432,""marketCap"":70629031936,""epsTrailingTwelveMonths"":21.49,""totalRevenue"":20714260480,""fetched_at"":""2025-10-20T15:33:35.539000+00:00""}",,,
AKASH,AKASH,BUY,Stocks,bollinger_rsi,0.784,26.920000076293945,25.2,36.0,27.96,26.11,,2025-10-21,40.87,31.46,26.02,RSI oversold or price at/lower Bollinger band,0.6000000000000001,Better,"{""yf_symbol"":""AKASH.NS"",""trailingPE"":63.860462,""forwardPE"":null,""priceToBook"":0.542795,""marketCap"":463045184,""epsTrailingTwelveMonths"":0.43,""totalRevenue"":645180032,""fetched_at"":""2025-10-20T15:33:35.749717+00:00""}",,,
AKG,AKG,BUY,Stocks,bollinger_rsi,0.534,13.170000076293944,11.75,15.07,13.58,12.77,,2025-10-21,50.79,13.92,12.54,RSI oversold or price at/lower Bollinger band,0.6000000000000001,Better,"{""yf_symbol"":""AKG.NS"",""trailingPE"":58.81818,""forwardPE"":null,""priceToBook"":0.80658233,""marketCap"":411188896,""epsTrailingTwelveMonths"":0.22,""totalRevenue"":1212641024,""fetched_at"":""2025-10-20T15:33:36.028145+00:00""}",,,
AKSHARCHEM,AKSHARCHEM,BUY,Stocks,bollinger_rsi,0.796,261.04998779296875,245.3,330.8,271.2,253.22,,2025-10-21,43.42,271.83,258.95,RSI oversold or price at/lower Bollinger band,0.6000000000000001,Better,"{""yf_symbol"":""AKSHARCHEM.NS"",""trailingPE"":48.49074,""forwardPE"":null,""priceToBook"":0.7961338,""marketCap"":2117035264,""epsTrailingTwelveMonths"":5.4,""totalRevenue"":3573191936,""fetched_at"":""2025-10-20T15:33:36.327578+00:00""}",,,
ALANKIT,ALANKIT,BUY,Stocks,bollinger_rsi,0.781,11.890000343322754,10.51,15.19,12.35,11.53,,2025-10-21,33.0,13.68,11.42,RSI oversold or price at/lower Bollinger band,0.8400000000000001,Best,"{""yf_symbol"":""ALANKIT.NS"",""trailingPE"":17.723078,""forwardPE"":null,""priceToBook"":1.0232724,""marketCap"":3137194240,""epsTrailingTwelveMonths"":0.65,""totalRevenue"":2363092992,""fetched_at"":""2025-10-20T15:33:36.573797+00:00""}",,,
ALBERTDAVD,ALBERTDAVD,SELL,Stocks,bollinger_rsi,0.795,797.75,771.4,824.0,766.76,821.68,,2025-10-21,50.66,806.03,776.09,RSI overbought or price at/above Bollinger upper band,0.54,Better,"{""yf_symbol"":""ALBERTDAVD.NS"",""trailingPE"":72.13442,""forwardPE"":null,""priceToBook"":1.1548591,""marketCap"":4532627968,""epsTrailingTwelveMonths"":11.01,""totalRevenue"":3269779968,""fetched_at"":""2025-10-20T15:33:36.857754+00:00""}",TARGET_HIT,2025-10-21,0.0
ALKEM,ALKEM,SELL,Stocks,bollinger_rsi,0.795,5547.5,4738.5,5648.0,5331.95,5713.93,,2025-10-21,58.67,5600.2,5397.45,RSI overbought or price at/above Bollinger upper band,0.56,Better,"{""yf_symbol"":""ALKEM.NS"",""trailingPE"":29.111006,""forwardPE"":25.973358,""priceToBook"":5.5438447,""marketCap"":664422711296,""epsTrailingTwelveMonths"":190.89,""totalRevenue"":133038399488,""fetched_at"":""2025-10-20T15:33:37.059109+00:00""}",TARGET_HIT,2025-10-21,0.0
ALLCARGO,ALLCARGO,SELL,Stocks,bollinger_rsi,0.784,33.9900016784668,30.9,36.55,32.68,35.01,,2025-10-21,56.5,35.02,30.32,RSI overbought or price at/above Bollinger upper band,0.59,Better,"{""yf_symbol"":""ALLCARGO.NS"",""trailingPE"":null,""forwardPE"":2.8840206,""priceToBook"":1.4399691,""marketCap"":33050060800,""epsTrailingTwelveMonths"":-0.71,""totalRevenue"":160755400704,""fetched_at"":""2025-10-20T15:33:37.265371+00:00""}",TARGET_HIT,2025-10-21,0.0
ALLDIGI,ALLDIGI,BUY,Stocks,bollinger_rsi,0.779,896.6500244140625,849.9,1060.0,931.06,869.75,,2025-10-21,45.95,946.98,859.07,RSI oversold or price at/lower Bollinger band,0.56,Better,"{""yf_symbol"":""ALLDIGI.NS"",""trailingPE"":20.172611,""forwardPE"":null,""priceToBook"":5.1471624,""marketCap"":13357932544,""epsTrailingTwelveMonths"":43.45,""totalRevenue"":5608999936,""fetched_at"":""2025-10-20T15:33:37.467431+00:00""}",,,
ALLTIME,ALLTIME,SELL,Stocks,bollinger_rsi,0.799,286.75,256.8,334.9,275.58,295.35,,2025-10-21,57.36,286.22,259.08,RSI overbought or price at/above Bollinger upper band,0.46,Bad,"{""yf_symbol"":""ALLTIME.NS"",""trailingPE"":39.123287,""forwardPE"":null,""priceToBook"":6.0270967,""marketCap"":18709020672,""epsTrailingTwelveMonths"":7.3,""totalRevenue"":5860871168,""fetched_at"":""2025-10-20T15:33:37.667433+00:00""}",TARGET_HIT,2025-10-21,0.0
ALPSINDUS,ALPSINDUS,BUY,Stocks,bollinger_rsi,0.491,1.8600000143051147,1.6,1.95,1.92,1.8,,2025-10-21,56.68,1.84,1.65,RSI oversold or price at/lower Bollinger band,0.65,Better,"{""yf_symbol"":""ALPSINDUS.NS"",""trailingPE"":null,""forwardPE"":null,""priceToBook"":-0.007786935,""marketCap"":74916080,""epsTrailingTwelveMonths"":-16.63,""totalRevenue"":703000,""fetched_at"":""2025-10-20T15:33:37.875687+00:00""}",,,
AMBER,AMBER,BUY,Stocks,bollinger_rsi,0.522,8245.5,6801.0,8497.0,8498.26,7998.14,,2025-10-21,54.74,8429.46,8080.64,RSI oversold or price at/lower Bollinger band,0.36,Bad,"{""yf_symbol"":""AMBER.NS"",""trailingPE"":102.04826,""forwardPE"":72.930305,""priceToBook"":12.201096,""marketCap"":289978810368,""epsTrailingTwelveMonths"":80.8,""totalRevenue"":110208565248,""fetched_at"":""2025-10-21T19:08:24.208070+00:00""}",,,
AMBIKCO,AMBIKCO,BUY,Stocks,bollinger_rsi,0.788,1382.4000244140625,1338.8,1599.0,1435.8,1340.93,,2025-10-21,39.66,1474.74,1347.51,RSI oversold or price at/lower Bollinger band,0.8999999999999999,Best,"{""yf_symbol"":""AMBIKCO.NS"",""trailingPE"":12.987618,""forwardPE"":10.967508,""priceToBook"":0.86357844,""marketCap"":7807182336,""epsTrailingTwelveMonths"":105.0,""totalRevenue"":6849600000,""fetched_at"":""2025-10-20T15:33:38.083824+00:00""}",,,
AMNPLST,AMNPLST,BUY,Stocks,bollinger_rsi,0.451,230.52999877929688,195.66,242.0,237.11,223.61,,2025-10-21,64.67,230.68,199.61,RSI oversold or price at/lower Bollinger band,0.52,Better,"{""yf_symbol"":""AMNPLST.NS"",""trailingPE"":31.841162,""forwardPE"":null,""priceToBook"":4.898432,""marketCap"":12845244416,""epsTrailingTwelveMonths"":7.24,""totalRevenue"":6635394048,""fetched_at"":""2025-10-21T19:08:25.133310+00:00""}",,,
ANANDRATHI,ANANDRATHI,SELL,Stocks,bollinger_rsi,0.795,3191.10009765625,2540.0,3321.4,3067.13,3286.83,,2025-10-21,68.67,3221.22,2734.97,RSI overbought or price at/above Bollinger upper band,0.36,Bad,"{""yf_symbol"":""ANANDRATHI.NS"",""trailingPE"":77.05245,""forwardPE"":54.758892,""priceToBook"":32.710243,""marketCap"":265856974848,""epsTrailingTwelveMonths"":41.56,""totalRevenue"":10770386944,""fetched_at"":""2025-10-20T15:33:38.325758+00:00""}",TARGET_HIT,2025-10-21,0.0
ANANTRAJ,ANANTRAJ,BUY,Stocks,bollinger_rsi,0.782,644.0499877929688,511.3,743.65,668.83,624.73,,2025-10-21,49.13,738.61,619.98,RSI oversold or price at/lower Bollinger band,0.36,Bad,"{""yf_symbol"":""ANANTRAJ.NS"",""trailingPE"":47.18101,""forwardPE"":30.640753,""priceToBook"":5.2469187,""marketCap"":228992303104,""epsTrailingTwelveMonths"":13.48,""totalRevenue"":21805541376,""fetched_at"":""2025-10-20T15:33:38.574292+00:00""}",,,
ANGELONE,ANGELONE,SELL,Stocks,bollinger_rsi,0.788,2497.800048828125,2101.0,2736.8,2401.29,2572.73,,2025-10-21,68.45,2553.06,2034.13,RSI overbought or price at/above Bollinger upper band,0.62,Better,"{""yf_symbol"":""ANGELONE.NS"",""trailingPE"":29.888798,""forwardPE"":18.439331,""priceToBook"":3.8943195,""marketCap"":226828713984,""epsTrailingTwelveMonths"":83.63,""totalRevenue"":43719041024,""fetched_at"":""2025-10-20T15:33:38.791962+00:00""}",TARGET_HIT,2025-10-21,0.0
ANIKINDS,ANIKINDS,SELL,Stocks,bollinger_rsi,0.797,80.12000274658203,60.51,98.85,77.0,82.52,,2025-10-21,62.69,80.55,56.32,RSI overbought or price at/above Bollinger upper band,0.6000000000000001,Better,"{""yf_symbol"":""ANIKINDS.NS"",""trailingPE"":97.14815,""forwardPE"":null,""priceToBook"":0.5818674,""marketCap"":2183921920,""epsTrailingTwelveMonths"":0.81,""totalRevenue"":1535297024,""fetched_at"":""2025-10-20T15:33:39.004246+00:00""}",TARGET_HIT,2025-10-21,0.0
ANKITMETAL,ANKITMETAL,BUY,Stocks,bollinger_rsi,0.783,1.870000004768372,1.75,2.12,1.94,1.81,,2025-10-21,42.79,2.09,1.8,RSI oversold or price at/lower Bollinger band,0.65,Better,"{""yf_symbol"":""ANKITMETAL.NS"",""trailingPE"":null,""forwardPE"":null,""priceToBook"":-0.025428247,""marketCap"":281805088,""epsTrailingTwelveMonths"":-18.2,""totalRevenue"":8180030976,""fetched_at"":""2025-10-20T15:33:39.267725+00:00""}",,,
ANSALAPI,ANSALAPI,BUY,Stocks,bollinger_rsi,0.795,4.360000133514404,4.31,5.55,4.53,4.23,,2025-10-21,32.48,4.77,4.32,RSI oversold or price at/lower Bollinger band,0.65,Better,"{""yf_symbol"":""ANSALAPI.NS"",""trailingPE"":null,""forwardPE"":null,""priceToBook"":-0.08538138,""marketCap"":717838656,""epsTrailingTwelveMonths"":-10.1,""totalRevenue"":7675432960,""fetched_at"":""2025-10-21T19:08:26.069229+00:00""}",,,
ANTHEM,ANTHEM,BUY,Stocks,bollinger_rsi,0.793,742.1500244140625,725.05,873.5,770.93,719.89,,2025-10-21,37.75,820.3,730.52,RSI oversold or price at/lower Bollinger band,0.36,Bad,"{""yf_symbol"":""ANTHEM.NS"",""trailingPE"":90.54794,""forwardPE"":54.465805,""priceToBook"":16.868504,""marketCap"":408346656768,""epsTrailingTwelveMonths"":8.03,""totalRevenue"":20520046592,""fetched_at"":""2025-10-20T15:33:39.487480+00:00""}",,,
ANURAS,ANURAS,BUY,Stocks,bollinger_rsi,0.782,1098.0,1045.2,1197.0,1140.24,1065.06,,2025-10-21,49.74,1131.35,1059.38,RSI oversold or price at/lower Bollinger band,0.42,Bad,"{""yf_symbol"":""ANURAS.NS"",""trailingPE"":80.19076,""forwardPE"":49.727024,""priceToBook"":4.2093506,""marketCap"":124436201472,""epsTrailingTwelveMonths"":13.63,""totalRevenue"":16686029824,""fetched_at"":""2025-10-20T15:33:39.687668+00:00""}",,,
APOLLO,APOLLO,BUY,Stocks,bollinger_rsi,0.778,298.29998779296875,173.98,354.7,309.73,289.35,,2025-10-21,45.15,357.01,283.92,RSI oversold or price at/lower Bollinger band,0.36,Bad,"{""yf_symbol"":""APOLLO.NS"",""trailingPE"":136.89574,""forwardPE"":68.77381,""priceToBook"":14.58691,""marketCap"":96982384640,""epsTrailingTwelveMonths"":2.11,""totalRevenue"":6044507136,""fetched_at"":""2025-10-20T15:33:39.897912+00:00""}",,,
APOLLOHOSP,APOLLOHOSP,SELL,Stocks,bollinger_rsi,0.799,8012.0,7020.5,8065.0,7699.74,8252.36,,2025-10-21,69.36,8025.28,7336.47,RSI overbought or price at/above Bollinger upper band,0.36,Bad,"{""yf_symbol"":""APOLLOHOSP.NS"",""trailingPE"":73.45928,""forwardPE"":98.161766,""priceToBook"":14.024262,""marketCap"":1151715115008,""epsTrailingTwelveMonths"":109.04,""totalRevenue"":225505001472,""fetched_at"":""2025-10-20T15:33:40.125395+00:00""}",TARGET_HIT,2025-10-21,0.0
APOLLOTYRE,APOLLOTYRE,STRONG SELL,Stocks,bollinger_rsi,0.995,515.1500244140625,421.0,518.0,492.04,530.6,,2025-10-21,70.26,509.39,461.16,RSI overbought and price at/above Bollinger upper band,0.5800000000000001,Better,"{""yf_symbol"":""APOLLOTYRE.NS"",""trailingPE"":38.731857,""forwardPE"":24.375,""priceToBook"":2.1807015,""marketCap"":322052718592,""epsTrailingTwelveMonths"":13.09,""totalRevenue"":263493255168,""fetched_at"":""2025-10-20T15:33:40.336079+00:00""}",TARGET_HIT,2025-10-21,0.0
ARCHIES,ARCHIES,BUY,Stocks,bollinger_rsi,0.529,20.18000030517578,17.9,24.38,20.8,19.57,,2025-10-21,52.21,21.58,19.3,RSI oversold or price at/lower Bollinger band,0.65,Better,"{""yf_symbol"":""ARCHIES.NS"",""trailingPE"":null,""forwardPE"":null,""priceToBook"":0.5097293,""marketCap"":674298048,""epsTrailingTwelveMonths"":-0.04,""totalRevenue"":690731008,""fetched_at"":""2025-10-20T15:33:40.785309+00:00""}",,,
